書き取る |かきとる |[1] to write down (what someone says); to take down dictation; to take notes (e.g. of a lecture) [2] to copy out (a text) |N/A
かき回す |かきまわす |[1] to stir; to churn; to poke (a fire); to disturb (water) [2] to rummage around [3] to throw into confusion; to throw into chaos; to disturb |N/A
佳句 |かく |beautiful passage of literature |1850
角 |かく |[1] angle [2] square; cube [3] bishop |N/A
画 |かく |stroke (of a kanji) |N/A
欠く |かく |[1] to chip; to nick; to break; to crack [2] to lack |3595
核 |かく |[10] nucleus (of a cultured pearl) [1] stone (of a fruit); pit; pip [2] core (of an organization, team, etc.); nucleus; heart |4374
拡散 |かくさん |[1] spreading; disseminating; scattering [2] diffusion (of light, gas) |N/A
各種 |かくしゅ |every kind; all sorts |3806
隔週 |かくしゅう |every other week; every two weeks |N/A
革新 |かくしん |reform; innovation |N/A
確信 |かくしん |conviction; belief; confidence |3076
確定 |かくてい |decision; settlement; confirmation; establishment |4225
|カクテル |cocktail |N/A
獲得 |かくとく |acquisition; possession |2698
確保 |かくほ |[1] securing; obtaining; ensuring; guarantee; maintaining [2] belay; belaying |996
革命 |かくめい |[1] revolution [2] 58th year of the sexagenary cycle (in Onmyōdō) |3528
確立 |かくりつ |establishment; settlement |1848
掛け |かけ |[1] credit [2] money owed on an account; bill [3] hanger; holder; rest; rack; peg; hook; stand |N/A
賭け |かけ |bet; wager; stake; gamble |N/A
駆け足 |かけあし |[1] running fast; double time [2] cantering [3] doing things in a hurry |N/A
家計 |かけい |household economy; family finances |N/A
駆けっこ |かけっこ |(foot) race; sprint |N/A
翔る |かける |[1] to soar; to fly [2] to run; to dash |N/A
賭ける |かける |to wager; to bet; to risk; to stake; to gamble |N/A
加工 |かこう |manufacturing; processing; treatment; machining |3555
化合 |かごう |chemical combination |N/A
嵩張る |かさばる |to be bulky; to be unwieldy; to grow voluminous |N/A
嵩む |かさむ |to mount up; to pile up; to accumulate; to increase |N/A
華奢 |かしゃ |lavish; luxurious; showy; gaudy |N/A
箇所 |かしょ |[1] place; point; part; spot; area; passage; portion [2] counter for places, parts, passages, etc. |4631
箇条書き |かじょうがき |itemized form; itemised form; itemization; itemisation |N/A
微か |かすか |[1] faint; dim; weak; slight; vague; indistinct; hazy [2] poor; wretched; meagre; meager; scanty |3561
霞む |かすむ |[1] to become misty; to become hazy [2] to get blurry; to grow dim [3] to be overshadowed; to be upstaged; to be outshone |N/A
化する |かする |[1] to change (into); to turn (into); to transform (into); to become [2] to influence |N/A
掠る |かする |[1] to graze (e.g. bullet); to scratch; to touch lightly [2] to take a percentage; to exploit; to squeeze |N/A
火星 |かせい |Mars (planet) |N/A
河川 |かせん |rivers |N/A
化繊 |かせん |synthetic fiber; synthetic fibre; chemical fiber; chemical fibre |N/A
過疎 |かそ |underpopulation; low population density; depopulation |N/A
過多 |かた |excess; surplus; superabundance |N/A
難い |かたい |difficult; hard |3662
片思い |かたおもい |unrequited love; one-sided love |N/A
敵 |かたき |[1] rival; opponent; adversary; competitor; enemy (esp. one with which there is longstanding enmity); foe [2] revenge [3] spouse |N/A
片言 |かたこと |prattle; broken language; halting language; baby talk; imperfect speech; smattering |N/A
片付け |かたづけ |tidying up; finishing |N/A
傾ける |かたむける |[1] to incline; to lean; to tip; to tilt; to slant; to bend; to list [2] to devote oneself to; to concentrate on; to pour one's energy into [3] to ruin; to squander; to empty |3790
固める |かためる |[1] to harden; to freeze; to strengthen; to solidify; to make (a fist); to tramp down (snow, dirt) [2] to put together; to collect; to gather; to consolidate [3] to make secure; to stabilize; to settle down; to strengthen (belief, resolution, etc.); to establish (evidence) |3507
傍ら |かたわら |[1] side; edge; beside; besides; nearby [2] while (doing); in addition to; at the same time |3830
課題 |かだい |[1] subject; theme; issue; matter [2] homework; assignment [3] task; challenge; problem; question |1170
花壇 |かだん |[1] flower bed [2] Kadan |N/A
家畜 |かちく |domestic animals; livestock; cattle |N/A
|カット |[1] cut; cutting [2] haircut [3] (continuous) shot (in a film or TV show) |2766
活発 |かっぱつ |lively; active; vigorous; animated; brisk |3480
且つ |かつ |and; moreover; besides; as well as; and on top of that; at the same time |N/A
嘗て |かつて |[1] once; before; formerly; ever; former; ex- [2] never yet; never before; first time; still not happened |1131
|カテゴリ |category |N/A
哉 |かな |how!; what!; alas! |N/A
叶う |かなう |[1] to come true (of a wish, prayer, etc.); to be realized; to be fulfilled [2] to suit (e.g. a purpose); to meet (wishes, ideals, etc.); to conform to (standards, rules, etc.); to be consistent with [3] to match (implies competition); to rival; to bear (e.g. the heat) |N/A
叶える |かなえる |[1] to grant (request, wish); to answer (prayer) [2] to fulfill (conditions); to meet (requirements) |N/A
加入 |かにゅう |joining (a club, organization, etc.); becoming a member; entry; admission; subscription; affiliation; signing (e.g. a treaty); taking out (insurance) |3003
金蔵 |かねぐら |[1] treasure house; treasury [2] financial supporter; patron; financier; backer |N/A
予て |かねて |previously; already; for some time; for quite a while |N/A
下番 |かばん |going off duty |N/A
華美 |かび |[1] splendor; splendour; gorgeousness; pomp; magnificence [2] showiness; gaudiness; extravagance; luxury |N/A
花粉 |かふん |pollen |4955
株式 |かぶしき |share (in a company); stock |3490
気触れる |かぶれる |[1] to develop a rash or inflammation (e.g. in response to a skin irritant); to react to (something) [2] to be strongly influenced (usu. negative or critical nuance) |N/A
貨幣 |かへい |money; currency; coin |N/A
構え |かまえ |[1] structure; construction; appearance [2] posture (e.g. in martial arts); pose; stance [3] readiness; determination; preparedness |N/A
構える |かまえる |[1] to set up (a house, store, etc.); to build; to establish; to run; to maintain [2] to have at the ready (e.g. a gun); to hold in preparation (e.g. a camera); to prepare in advance (e.g. a meal) [3] to adopt a posture; to assume a stance; to stand ready; to be poised for |3111
加味 |かみ |[1] seasoning; flavoring; flavouring [2] addition; inclusion; taking into account |N/A
噛み切る |かみきる |to bite off; to gnaw through |N/A
過密 |かみつ |[1] overcrowding; congestion; overpopulation [2] crammed (schedule); congested; busy; tight |N/A
|カムバック |comeback |N/A
甕 |かめ |earthenware pot |N/A
|カメラマン |[1] photographer [2] cameraman; camera operator; cinematographer |N/A
体つき |からだつき |body build; figure |N/A
絡む |からむ |[1] to twine; to get tangled; to get entangled; to get caught (in) [2] to be involved (e.g. of money in a matter); to get involved (in); to be a factor (in); to have an influence [3] to pick a quarrel (with); to find fault (with); to pester; to hassle |3108
仮 |かり |[1] temporary; provisional; interim; tentative [2] fictitious; assumed (name); alias [3] hypothetical; theoretical |2020
下吏 |かり |lower official |N/A
借り |かり |borrowing; debt; loan |N/A
|カルテ |[1] patient's chart; clinical records [2] record (e.g. student, equipment maintenance, etc.) [3] Khalte |N/A
涸れる |かれる |to dry up (spring, pond, etc.); to run out |N/A
過労 |かろう |overwork; strain |N/A
辛うじて |かろうじて |barely; narrowly; only just; with difficulty |N/A
交わす |かわす |[1] to exchange (messages, greetings, arguments, etc.) [2] to intersect; to cross; to interlace [3] ... with one another; ... to each other |3405
代わる代わる |かわるがわる |alternately; by turns |N/A
館 |かん |(large) building; public building; hall |N/A
観 |かん |[1] look; appearance [2] spectacle; sight [3] observation meditation |N/A
感慨 |かんがい |deep emotion; strong feelings |N/A
簡潔 |かんけつ |concise; brief; succinct; compact (style) |N/A
還元 |かんげん |[1] restoration; return [2] reduction; resolution; deoxidization; deoxidation |N/A
刊行 |かんこう |publication; issue |N/A
慣行 |かんこう |customary practice; habit; traditional event |N/A
勧告 |かんこく |advice; counsel; remonstrance; recommendation |N/A
漢語 |かんご |[1] Japanese word of Chinese origin; Sino-Japanese word [2] language of the Han people; Chinese |N/A
看護 |かんご |nursing; (army) nurse |N/A
換算 |かんさん |conversion (e.g. yen to dollars); change; exchange; translation (numerical) |N/A
監視 |かんし |monitoring; watching; observation; surveillance; guarding; supervision; lookout |4056
慣習 |かんしゅう |[1] custom; convention; common practice [2] becoming accustomed (to) |N/A
観衆 |かんしゅう |spectators; onlookers; members of the audience |N/A
干渉 |かんしょう |interference; intervention; meddling |N/A
感触 |かんしょく |[1] feel (of something); touch; texture; sensation [2] feeling; impression |4911
肝心 |かんじん |essential; important; crucial; vital; main |4043
歓声 |かんせい |cheer; shout of joy |N/A
幹線 |かんせん |main line; trunk line |N/A
感染 |かんせん |[1] infection; contagion; becoming infected [2] being infected (e.g. with harmful ideas); being influenced (by) |3623
関税 |かんぜい |customs (duties); duty; tariff |N/A
観点 |かんてん |point of view; viewpoint; standpoint; perspective; angle |1783
感度 |かんど |[1] sensitivity (e.g. of a measuring instrument); reception (radio, TV, etc.) [2] sensitivity (of film) |N/A
|カンニング |cheating (on an examination); cribbing |N/A
幹部 |かんぶ |management; (executive) staff; leaders; leadership; top brass; upper echelons |3843
勘弁 |かんべん |pardon; forgiveness; forbearance |N/A
完璧 |かんぺき |perfect; complete; flawless |3294
感無量 |かんむりょう |deep emotion; being filled with emotion |N/A
勧誘 |かんゆう |invitation; solicitation; canvassing; canvasing; inducement; persuasion; encouragement |N/A
関与 |かんよ |participation; taking part in; participating in; being concerned in |3798
寛容 |かんよう |tolerance; open-mindedness; forbearance; generosity; magnanimity |N/A
観覧 |かんらん |viewing |N/A
官僚 |かんりょう |bureaucrat; government official; bureaucracy |N/A
慣例 |かんれい |custom; practice; convention; precedent |N/A
貫禄 |かんろく |presence; dignity |N/A
緩和 |かんわ |relief; mitigation; alleviation; relaxation (of restrictions, tensions, etc.); easing; softening |4707
|カーペット |carpet |N/A
街 |がい |street; quarter; district; area |N/A
外貨 |がいか |[1] foreign currency; foreign money; foreign exchange [2] foreign goods; imported goods |N/A
外相 |がいしょう |Foreign Minister |N/A
害する |がいする |[1] to injure; to damage; to harm; to hurt [2] to kill [3] to hinder; to obstruct |N/A
該当 |がいとう |corresponding to; being applicable to; being relevant to; coming under; falling under; fulfilling (requirements); meeting (conditions); qualifying for |2396
|ガイド |[1] guide; tour guide; conductor; guiding; leading [2] guidebook [3] guide (on a fishing rod); guide ring |4779
|ガイドブック |guidebook |N/A
概念 |がいねん |general idea; concept; notion |2486
外来 |がいらい |[1] foreign; imported [2] outpatient; outpatient care; outpatient clinic; outpatient ward |N/A
概略 |がいりゃく |outline; summary; gist; in brief |N/A
学芸 |がくげい |arts and sciences; liberal arts |N/A
学士 |がくし |[1] university graduate; bachelor [2] bachelor's degree |N/A
学説 |がくせつ |theory |N/A
楽譜 |がくふ |score; sheet music |N/A
学歴 |がくれき |academic background; academic credentials; academic record |N/A
崖 |がけ |[1] cliff; precipice [2] precipice; brink of a dangerous situation |N/A
雅致 |がち |artistry; good taste; elegance; grace |N/A
|がっくり |[1] heartbroken; crestfallen; dejected; disappointed [2] feeling exhausted; feeling drained |N/A
合唱 |がっしょう |[1] singing together; singing in union; chorus [2] ensemble singing; choral singing; chorus |N/A
|がっしり |firmly; solidly; sturdily; strongly; toughly |N/A
合致 |がっち |agreement; concurrence; conformance; compliance |N/A
|がっちり |[1] solid; robust; well-built [2] tight; taut [3] shrewd; calculating; astute |N/A
月日 |がっぴ |month and day (of the year); (the) date |N/A
合併 |がっぺい |merger (of companies, towns, etc.); combination; union; amalgamation; consolidation; coalition; fusion; annexation; affiliation; incorporation |3135
|がる |[1] to show signs of being; to feel; to think [2] to behave as if one were; to pretend; to act as if |N/A
|ガレージ |garage |N/A
側 |がわ |[1] side (of something, or taking someone's side); part [2] (watch) case |1466
癌 |がん |cancer |1586
眼科 |がんか |ophthalmology |N/A
眼球 |がんきゅう |eyeball |N/A
頑固 |がんこ |stubborn; obstinate; pigheaded |N/A
願書 |がんしょ |[1] (written) application; written request; petition [2] written prayer for a shrine or Buddhist temple |N/A
頑丈 |がんじょう |solid; firm; stout; burly; strong; sturdy |N/A
岩石 |がんせき |rock |N/A
元年 |がんねん |[1] first year (of an imperial era) [2] year something (important) first happened or began |N/A
生 |き |pure; undiluted; raw; crude |N/A
期 |き |[1] period; time [2] opportunity; chance; occasion [3] age |N/A
企画 |きかく |planning; plan; project; arrangements |2284
規格 |きかく |standard; norm |N/A
着飾る |きかざる |to dress up |N/A
季刊 |きかん |quarterly publication |N/A
器官 |きかん |organ |N/A
危害 |きがい |injury; harm; danger |N/A
気兼ね |きがね |constraint; reserve; feeling hesitant; being afraid of troubling someone |N/A
気軽 |きがる |[1] carefree; buoyant; lighthearted; sprightly [2] ease |3283
危機 |きき |crisis; critical situation; emergency; pinch |3348
聞き取り |ききとり |[1] listening comprehension; aural comprehension [2] hearing what others say; gathering information, opinions, etc.; public hearing |N/A
効き目 |ききめ |[1] effect; virtue; efficacy; impression [2] one's dominant eye |N/A
帰京 |ききょう |returning (home) to Tokyo; returning to the capital |N/A
基金 |ききん |fund; foundation |N/A
喜劇 |きげき |comedy |N/A
起源 |きげん |origin; beginning; source; rise |4132
機構 |きこう |[1] mechanism; machinery [2] system; structure; organization; framework |4855
記載 |きさい |mention (in a document); record; entry; statement; listing |1705
気障 |きざ |affected; smug; pompous; conceited; snobby; pretentious |N/A
兆し |きざし |sign; indication; omen; symptom |N/A
気質 |きしつ |disposition; temperament; nature; mentality; spirit; character; trait; turn of mind |N/A
軋む |きしむ |to jar; to creak; to grate |N/A
記述 |きじゅつ |description; account |2695
奇数 |きすう |odd number |N/A
築く |きずく |[1] to build; to construct; to erect [2] to build up (a reputation, position, fortune, etc.); to establish (a relationship, household, tradition, etc.); to lay (a foundation) |2791
傷つく |きずつく |[1] to be wounded; to get injured [2] to get hurt feelings [3] to get damaged; to get chipped; to get scratched |4241
規制 |きせい |regulation; (traffic) policing; control; restriction |1885
汽船 |きせん |steamship; steamboat; steamer |N/A
寄贈 |きぞう |donation; presentation; gift |N/A
貴族 |きぞく |nobility; aristocracy; peerage |4540
鍛える |きたえる |[1] to forge; to temper [2] to drill; to train; to discipline |2772
来る |きたる |[1] next (e.g. "next April"); forthcoming; coming [2] to come; to arrive; to be due to |N/A
気立て |きだて |disposition; nature |N/A
|きちっと |exactly; perfectly |N/A
|きっかり |[1] exactly; just; precisely [2] punctually; exactly on time |N/A
喫茶 |きっさ |[1] tea drinking [2] teahouse; tearoom; coffee lounge; coffee shop; (rather formal) cafe |N/A
|きっちり |[1] exactly; precisely; punctually; on the dot [2] closely; tightly; (fitting) perfectly [3] properly; without fail |3971
|きっぱり |clearly; plainly; distinctly; decisively; flatly; definitely; resolutely |N/A
規定 |きてい |[1] stipulation; prescription; provision; regulation; rule [2] normal (unit of normality) [3] compulsory exercise (in gymnastics); compulsory routine; compulsory dance (figure skating); (a) compulsory |523
軌道 |きどう |[1] orbit; trajectory [2] (railroad) track [3] (right) track; proper course |N/A
甲 |きのえ |first sign of the Chinese calendar |N/A
規範 |きはん |model; standard; pattern; norm; criterion; example |N/A
気品 |きひん |[1] elegance; refinement; grace; dignity [2] aroma |N/A
気風 |きふう |character; traits; ethos |N/A
起伏 |きふく |[1] undulation [2] ups and downs; highs and lows |N/A
規模 |きぼ |scale; scope; plan; structure |2257
気まぐれ |きまぐれ |[1] whim; caprice; fancy [2] capricious; fickle; whimsical; impulsive; changeable; temperamental |N/A
生真面目 |きまじめ |overserious; deeply sincere; very earnest |N/A
期末 |きまつ |end of term |N/A
きまり悪い |きまりわるい |embarrassed; ashamed |N/A
記名 |きめい |signature; signing one's name; writing one's name (on); registration (of a bond) |N/A
脚色 |きゃくしょく |[1] dramatization (e.g. of a novel); dramatisation; adaptation (for the stage or screen) [2] embellishment (of the facts); exaggeration; dramatization; embroidery |N/A
脚本 |きゃくほん |script; screenplay; scenario |N/A
客観 |きゃっかん |objectivity; objective; object (philosophical) |N/A
|キャッチ |[1] catch; catching; obtaining (e.g. information); receiving (e.g. radio transmission or phone call) [2] catch [3] shop tout; puller-in |N/A
|キャリア |[1] career; occupation [2] personal history; professional experience [3] government employee who has passed the highest national civil service exam |N/A
規約 |きやく |agreement; rules; code; protocol; convention; bylaw |N/A
救援 |きゅうえん |relief; rescue |N/A
休学 |きゅうがく |temporary absence from school |N/A
究極 |きゅうきょく |ultimate; final; last; eventual |N/A
窮屈 |きゅうくつ |[1] narrow; tight; cramped [2] formal; stiff; strict; ceremonious; rigid [3] constrained; uncomfortable |N/A
球根 |きゅうこん |(plant) bulb |N/A
救済 |きゅうさい |[1] relief; aid; help; rescue [2] (religious) salvation; (Christian) grace |N/A
給食 |きゅうしょく |provision of lunch (e.g. at office, school, etc.); providing a meal; lunch service |N/A
旧事 |きゅうじ |past events; bygones |N/A
給仕 |きゅうじ |[1] waiting on a table; serving (at dinner) [2] waiter; waitress; waitperson; server; cabin boy; bellboy; page; pageboy [3] office boy; office girl |N/A
休戦 |きゅうせん |cease-fire; truce; armistice |N/A
宮殿 |きゅうでん |palace |N/A
窮乏 |きゅうぼう |poverty; destitution; privation; indigence; penury |N/A
驚異 |きょうい |wonder; miracle; amazement; prodigy |N/A
教員 |きょういん |teacher; instructor; teaching staff; faculty member |N/A
教科 |きょうか |subject; curriculum |N/A
協会 |きょうかい |association; society; organization; organisation |N/A
共感 |きょうかん |sympathy; empathy; response; identification (with someone) |4701
共学 |きょうがく |coeducation |N/A
協議 |きょうぎ |conference; consultation; discussion; negotiation |3610
教訓 |きょうくん |lesson; precept; teachings; moral |N/A
境遇 |きょうぐう |one's circumstances; environment; situation (in life) |N/A
凶作 |きょうさく |bad harvest; poor crop |N/A
共産 |きょうさん |[1] communism [2] Communist Party |N/A
教材 |きょうざい |teaching materials |N/A
教習 |きょうしゅう |training; instruction |N/A
郷愁 |きょうしゅう |nostalgia; homesickness |N/A
教職 |きょうしょく |[1] the teaching profession [2] education of laity |N/A
享受 |きょうじゅ |enjoyment (of freedom, beauty, etc.); reception (of a right, privilege, rank, etc.); having |N/A
興じる |きょうじる |to amuse oneself; to make merry |N/A
供する |きょうする |[1] to offer; to present; to submit; to supply; to make available [2] to serve (food and drink) [3] to offer (to the gods); to set up (before an altar) |N/A
強制 |きょうせい |compulsion; coercion; forcing (to do); enforcement |N/A
共存 |きょうぞん |coexistence |N/A
協調 |きょうちょう |cooperation; conciliation; harmony; coordination |N/A
協定 |きょうてい |arrangement; pact; agreement |N/A
脅迫 |きょうはく |threat; menace; coercion; blackmail |N/A
共鳴 |きょうめい |[1] resonance [2] sympathy (with a view, idea, etc.) |N/A
郷里 |きょうり |hometown; birthplace |N/A
強烈 |きょうれつ |strong; intense; severe |3847
共和 |きょうわ |[1] republicanism [2] cooperation; working together |N/A
曲 |きょく |[1] composition; piece of music; song; track (on a record) [2] tune; melody; air [3] enjoyment; fun; interest; pleasure |739
局限 |きょくげん |limit; localize; localise |N/A
極端 |きょくたん |extreme; extremity |2839
拒絶 |きょぜつ |refusal; rejection |N/A
拒否 |きょひ |refusal; rejection; denial; veto |3310
距離 |きょり |[1] distance; range; interval [2] difference (e.g. in opinion); gap; distance [3] metric |1345
寄与 |きよ |contribution; service |4725
清らか |きよらか |[1] clean; clear [2] pure; honest; clean; innocent; platonic; chaste |N/A
気楽 |きらく |[1] carefree; comfortable; at ease [2] easygoing; happy-go-lucky |4994
煌びやか |きらびやか |gorgeous; gaudy; dazzling; gay; resplendent |N/A
切り |きり |[10] continuously; remaining (in a particular state) [1] end; finish; place to stop [2] bound; limit; end |N/A
桐 |きり |paulownia (Paulownia tomentosa); empress tree; foxglove tree |N/A
切り替える |きりかえる |to change; to exchange; to convert; to renew; to throw a switch; to replace; to switch over |4094
気流 |きりゅう |atmospheric current; air current; airflow |N/A
切れ目 |きれめ |[1] gap; break; rift [2] pause; interval; interruption [3] cut; incision; notch; score |N/A
際 |きわ |[1] edge; brink; verge; side [2] time; moment of |N/A
極めて |きわめて |exceedingly; extremely; decisively |1200
緊急 |きんきゅう |urgency; emergency |N/A
近郊 |きんこう |outskirts; environs (of a city); surrounding area; surroundings |N/A
均衡 |きんこう |equilibrium; balance |N/A
近視 |きんし |myopia; shortsightedness; nearsightedness |N/A
禁じる |きんじる |[1] to forbid; to ban; to prohibit [2] to suppress (a feeling, laughter, etc.); to hold back (e.g. tears) |N/A
禁ずる |きんずる |[1] to forbid; to ban; to prohibit [2] to suppress (a feeling, laughter, etc.); to hold back (e.g. tears) |N/A
勤勉 |きんべん |diligent; hard-working; industrious |N/A
勤務 |きんむ |service; duty; work |3050
勤労 |きんろう |labor; labour; exertion; diligent service |N/A
議案 |ぎあん |[1] legislative bill; measure [2] agenda item |N/A
戯曲 |ぎきょく |[1] drama; play [2] Chinese opera |N/A
議決 |ぎけつ |resolution; decision; vote |N/A
議事堂 |ぎじどう |assembly hall; parliament house; diet building; capitol; houses of parliament; congress hall |N/A
犠牲 |ぎせい |[1] sacrifice [2] victim (esp. someone killed); casualty [3] sacrifice (to a deity) |2862
偽造 |ぎぞう |forgery; counterfeiting; fabrication; falsification |N/A
議題 |ぎだい |topic of discussion; agenda |N/A
技能 |ぎのう |technical skill; ability; capacity |N/A
逆転 |ぎゃくてん |[1] reversal (of a situation); turnaround; turnabout; turning the tables; sudden change [2] reversal (of direction of rotation) |N/A
行 |ぎょう |[1] line (of text); row; verse [2] carya (austerities) [3] samskara (formations) |N/A
業者 |ぎょうしゃ |[1] trader; dealer; businessperson; company; vendor; supplier; manufacturer; maker; contractor [2] fellow trader; people in the same trade |2953
行政 |ぎょうせい |[1] executive; government [2] administration; governance; the authorities; authority |2504
業績 |ぎょうせき |achievement; performance; results; work; contribution |4804
業務 |ぎょうむ |business; work; operations; service; duties |1831
玉 |ぎょく |[1] precious stone (esp. jade) [2] egg (esp. as a sushi topping) [3] stock or security being traded; product being bought or sold |N/A
漁船 |ぎょせん |fishing boat |N/A
漁村 |ぎょそん |fishing village |N/A
義理 |ぎり |[1] duty; sense of duty; honor; honour; decency; courtesy; debt of gratitude; social obligation [2] in-law; relation by marriage |N/A
疑惑 |ぎわく |doubt; misgivings; distrust; suspicion |N/A
吟味 |ぎんみ |[1] close examination; careful investigation; close inspection; careful selection; inquiry; enquiry; scrutiny; testing [2] investigation of a crime; inquiry into someone's guilt [3] winner (of the most rounds, i.e. a full game) |N/A
区 |く |[1] ward; borough; city (in Tokyo) [2] district (e.g. electoral); section; zone (e.g. postal) |3057
|クイズ |quiz |N/A
食い違う |くいちがう |[1] to not match well (e.g. at the seams); to not mesh properly (of gears) [2] to differ (e.g. of opinions); to clash; to be in conflict (e.g. with the facts); to run counter (to); to be inconsistent (with); to be contradictory |N/A
空腹 |くうふく |empty stomach; hunger |N/A
区画 |くかく |division; section; compartment; block; plot; lot; partition; boundary |N/A
区間 |くかん |[1] section (of track, etc.); segment; dimension [2] interval |N/A
茎 |くき |stalk; stem |N/A
区切り |くぎり |[1] pause (in speech, writing, etc.); punctuation [2] break; end; (place to) stop; pause; milestone (e.g. in a project) |N/A
潜る |くぐる |[1] to go under; to pass under; to go through; to pass through [2] to dive (into or under the water) [3] to evade; to get around; to slip past |N/A
くじ引き |くじびき |lottery; drawn lot |N/A
擽ったい |くすぐったい |[1] ticklish [2] embarrassing |N/A
件 |くだん |[1] the aforementioned; the said; (man, incident, etc.) in question; the above-mentioned; the aforesaid [2] the usual |2672
口ずさむ |くちずさむ |to hum (a tune); to sing to oneself; to croon |N/A
嘴 |くちばし |beak; bill |N/A
朽ちる |くちる |[1] to rot; to decay [2] to die in obscurity [3] to be forgotten with time |N/A
|くっきり |clearly (standing out); distinctly; sharply; boldly; in sharp relief |N/A
屈折 |くっせつ |[1] bending; curving; twisting; turning; winding [2] warping (of feelings, logic, etc.); distortion; twisting [3] refraction |N/A
覆す |くつがえす |[1] to overturn; to capsize; to upset [2] to overthrow (government etc.) [3] to reverse (decision etc.); to disprove (an established theory etc.); to overrule |N/A
諄い |くどい |[1] repetitious; long-winded; tedious; wordy; verbose; insistent; importunate [2] heavy (taste); (overly) rich; strong; cloying [3] gaudy (colour, design, etc.); loud |N/A
首飾り |くびかざり |necklace; choker |N/A
首輪 |くびわ |[1] (animal) collar [2] necklace; choker |N/A
組み合わせる |くみあわせる |[1] to put together; to combine; to join together; to join up [2] to match against (e.g. in a sport) |3321
組み込む |くみこむ |to insert; to include; to incorporate; to install; to embed |4875
蔵 |くら |warehouse; storehouse; cellar; magazine; granary; godown; depository; treasury; elevator |N/A
|くらい |[1] approximately; about; around; or so [2] to (about) the extent that; (almost) enough that; so ... that ...; at least [3] as ... as ...; like |N/A
|クラブ |[1] nightclub [2] sports club; team [3] (golf) club |N/A
倶楽部 |クラブ |club; fraternity; sorority; clubhouse |2195
苦しめる |くるしめる |[1] to torment; to pain; to inflict (physical) pain; to hurt [2] to harass; to cause (emotional) pain; to afflict; to distress; to bother; to trouble; to stump; to baffle |N/A
|クレーン |crane (machine) |N/A
黒字 |くろじ |[1] (being in) the black; surplus [2] black letter |N/A
君主 |くんしゅ |monarch; sovereign; ruler; liege (lord) |N/A
愚痴 |ぐち |[1] idle complaint; grumble [2] moha (ignorance, folly) |N/A
|ぐっと |[1] suddenly; at once; in one go; with a jerk; with a gulp [2] considerably; very much; a lot [3] firmly; with an effort; tightly; exerting pressure |N/A
|グラフ |graph; chart; diagram |4873
|グレー |[1] grey; gray [2] Gray (France); Gree |N/A
